"","Age","Gender","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
414,0.14814814814814814,0,"No","No","Yes","Sometimes","100-500","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Somewhat difficult","No","No","Some of them","Some of them","No","No","Yes","No"
415,0.22222222222222227,1,"No","Yes","No","Often","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Somewhat easy","Maybe","No","Some of them","Yes","No","No","Dont know","No"
416,0.22222222222222227,2,"No","Yes","Yes","Sometimes","100-500","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat difficult","No","No","Yes","Yes","Maybe","Maybe","No","No"
417,0.09259259259259262,1,"No","No","No","Did not answer","6-25","No","Yes","No","No","No","No","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","No","No"
418,0.2962962962962962,1,"No","No","No","Never","6-25","No","Yes","No","No","No","No","Dont know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Dont know","No"
419,0.6851851851851851,1,"No","Yes","Yes","Sometimes","1-5","Yes","Yes","No","Yes","No","Dont know","Dont know","Dont know","Yes","Maybe","No","No","No","No","No","Yes"
420,0.18518518518518517,1,"No","Yes","Yes","Rarely","1-5","Yes","Yes","Yes","No","No","No","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
421,0.14814814814814814,1,"No","No","No","Did not answer","26-100","Yes","Yes","Dont know","No","Dont know","No","Dont know","Dont know","No","No","Some of them","No","No","Yes","Dont know","No"
422,0.18518518518518517,1,"No","Yes","Yes","Sometimes","6-25","Yes","Yes","Yes","Yes","Yes","No","Dont know","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
423,0.25925925925925924,1,"No","Yes","Yes","Sometimes","6-25","No","Yes","No","No","No","Dont know","Dont know","Somewhat easy","No","No","Some of them","Yes","No","No","Dont know","No"
424,0.18518518518518517,0,"No","No","Yes","Rarely","More than 1000","No","No","Yes","Yes","No","Dont know","Dont know","Dont know","Maybe","No","No","No","No","No","Dont know","No"
425,0.055555555555555525,1,"No","No","No","Sometimes","6-25","No","No","Dont know","Not sure","No","Yes","Yes","Dont know","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No"
426,0.1111111111111111,1,"No","Yes","Yes","Sometimes","100-500","No","Yes","No","Yes","No","No","Dont know","Somewhat difficult","Yes","No","Some of them","Some of them","No","Maybe","No","Yes"
427,0.14814814814814814,0,"No","No","No","Did not answer","More than 1000","No","No","Yes","Not sure","Yes","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","No","No","Dont know","No"
428,0.09259259259259262,1,"No","No","No","Did not answer","More than 1000","No","No","Yes","No","No","No","Dont know","Dont know","No","No","Yes","No","No","Yes","Dont know","No"
429,0.1111111111111111,0,"No","No","No","Did not answer","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Some of them","Some of them","Yes","Yes","Yes","No"
430,0.18518518518518517,1,"Yes","No","No","Never","100-500","Yes","Yes","Dont know","No","No","No","Dont know","Somewhat easy","Maybe","No","Some of them","Yes","No","No","Yes","No"
431,0.1111111111111111,0,"No","Yes","Yes","Rarely","6-25","No","Yes","No","No","No","No","Dont know","Very easy","Yes","No","No","Some of them","No","Yes","Yes","No"
432,0.27777777777777773,1,"Yes","No","Yes","Often","1-5","Yes","Yes","No","No","No","No","Yes","Somewhat easy","Yes","Maybe","Some of them","Some of them","Yes","Yes","Dont know","No"
433,0.2962962962962962,1,"No","No","No","Sometimes","26-100","No","Yes","Dont know","No","No","No","Dont know","Dont know","Maybe","No","Yes","Yes","No","Maybe","Dont know","No"
434,0.16666666666666669,0,"No","No","Yes","Sometimes","26-100","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat difficult","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
435,0.18518518518518517,1,"No","No","No","Never","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
436,0.14814814814814814,1,"No","No","No","Did not answer","More than 1000","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","Yes"
437,0.037037037037037035,1,"No","No","No","Did not answer","100-500","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Yes","Very easy","No","No","Some of them","Yes","No","No","Dont know","No"
438,0.09259259259259262,0,"No","No","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
439,0.20370370370370366,1,"No","Yes","Yes","Rarely","1-5","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
440,0.14814814814814814,1,"No","Yes","No","Sometimes","6-25","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","Maybe","No","No","No","Maybe","No","No"
441,0.3333333333333333,1,"No","No","No","Rarely","More than 1000","Yes","Yes","Yes","No","Yes","Dont know","Dont know","Somewhat easy","Maybe","No","No","No","No","No","Dont know","No"
442,0.4259259259259259,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Dont know","Maybe","No","Some of them","Yes","Maybe","Yes","Yes","Yes"
443,0.27777777777777773,0,"No","No","No","Did not answer","100-500","Yes","Yes","Yes","No","Dont know","No","Dont know","Dont know","No","No","Some of them","Yes","No","No","Yes","No"
444,0.09259259259259262,1,"No","Yes","Yes","Sometimes","6-25","No","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
445,0.3888888888888889,1,"No","Yes","No","Often","More than 1000","No","Yes","Yes","No","No","Dont know","Dont know","Dont know","Yes","No","Some of them","Some of them","No","Maybe","No","Yes"
446,0.2962962962962962,1,"No","Yes","No","Did not answer","More than 1000","No","Yes","Yes","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","Maybe","Dont know","Yes"
447,0.14814814814814814,0,"No","No","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","Dont know","Somewhat difficult","Yes","Maybe","Some of them","Some of them","No","No","No","Yes"
448,0.1111111111111111,1,"No","No","Yes","Rarely","26-100","No","Yes","Yes","Yes","Yes","No","Dont know","Dont know","No","No","Some of them","Yes","No","No","Dont know","No"
449,0.3518518518518518,1,"No","Yes","Yes","Rarely","More than 1000","No","No","Yes","Yes","Yes","Yes","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
450,0.46296296296296297,1,"Yes","Yes","Yes","Often","6-25","Yes","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
451,0.4074074074074074,2,"No","Yes","No","Never","More than 1000","No","Yes","Yes","Yes","Yes","Dont know","Yes","Dont know","Yes","Maybe","No","Some of them","No","Maybe","Yes","No"
452,0.22222222222222227,1,"No","Yes","Yes","Often","More than 1000","No","Yes","Yes","Yes","Yes","No","Dont know","Very difficult","Yes","No","Some of them","No","No","No","No","Yes"
453,0.2962962962962962,1,"No","No","Yes","Sometimes","6-25","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Yes","Yes","Some of them","No","No","No","Dont know","No"
454,0.16666666666666669,1,"No","Yes","Yes","Sometimes","100-500","No","Yes","Dont know","Not sure","No","Dont know","Dont know","Dont know","Yes","No","No","No","No","Yes","Dont know","No"
455,0.3333333333333333,1,"No","No","No","Sometimes","More than 1000","No","Yes","Dont know","No","No","No","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Yes","Dont know","No"
456,0.16666666666666669,1,"No","No","No","Rarely","6-25","No","Yes","No","Yes","No","No","Dont know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Maybe","No","No"
457,0.3148148148148148,1,"No","Yes","No","Never","100-500","No","Yes","Yes","No","No","No","Yes","Dont know","Yes","No","No","No","No","Maybe","Dont know","No"
458,0.25925925925925924,1,"No","No","No","Never","6-25","No","Yes","No","No","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","Yes","Yes","No"
459,0.3518518518518518,1,"No","No","No","Did not answer","500-1000","No","Yes","Yes","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","Dont know","No"
460,0.20370370370370366,1,"No","No","No","Did not answer","26-100","No","Yes","Dont know","No","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Yes","Maybe","Maybe","Yes","No"
461,0.27777777777777773,0,"No","No","No","Never","500-1000","No","Yes","Yes","Not sure","Yes","Yes","Dont know","Very easy","Maybe","No","Some of them","Yes","No","No","Yes","No"
462,0.18518518518518517,1,"No","No","No","Sometimes","6-25","Yes","Yes","No","Yes","No","No","Dont know","Somewhat easy","Yes","Maybe","Some of them","No","No","No","Dont know","No"
463,0.14814814814814814,0,"No","Yes","No","Never","26-100","No","Yes","Dont know","Not sure","No","No","Dont know","Somewhat difficult","Maybe","Maybe","Some of them","No","No","Maybe","No","No"
464,0.16666666666666669,1,"No","Yes","Yes","Sometimes","6-25","Yes","Yes","Dont know","No","Yes","Dont know","Dont know","Somewhat easy","Yes","No","Some of them","Yes","No","Maybe","Yes","No"
465,0.3703703703703704,1,"Yes","No","Yes","Sometimes","26-100","Yes","Yes","No","No","No","No","Yes","Somewhat easy","Maybe","Maybe","Some of them","Yes","No","Maybe","Yes","No"
466,0.7222222222222223,1,"No","Yes","Yes","Rarely","More than 1000","No","Yes","Yes","Yes","No","No","Dont know","Dont know","Maybe","No","Some of them","Yes","No","Maybe","No","No"
467,0.18518518518518517,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","No","No","No","No","No","Very difficult","Yes","Maybe","No","Some of them","No","Maybe","No","No"
468,0.14814814814814814,1,"No","No","No","Never","6-25","No","Yes","No","Yes","No","No","Dont know","Dont know","Maybe","No","Yes","Yes","Maybe","Maybe","No","No"
469,0.44444444444444436,0,"No","No","Yes","Rarely","100-500","Yes","Yes","Yes","Yes","No","No","Yes","Dont know","Yes","No","Some of them","No","No","Maybe","Dont know","No"
470,0.24074074074074076,1,"No","No","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Some of them","Yes","No","No","Yes","No"
471,0.7407407407407407,1,"No","No","Yes","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","No","Some of them","Yes","No","Yes","Yes","No"
472,0.20370370370370366,1,"No","No","No","Sometimes","6-25","No","Yes","Dont know","No","No","No","Dont know","Very difficult","Yes","No","No","No","No","Maybe","No","No"
473,0.3888888888888889,0,"No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","No","Yes","Dont know","Dont know","Yes","No","Some of them","Some of them","No","Maybe","No","Yes"
474,0.2962962962962962,1,"No","No","No","Sometimes","6-25","Yes","Yes","Dont know","No","No","No","Dont know","Very difficult","Maybe","No","Some of them","Yes","No","Maybe","Dont know","No"
475,0.7222222222222223,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Not sure","Yes","Yes","Dont know","Dont know","Maybe","Maybe","No","No","No","Maybe","Dont know","No"
476,0.16666666666666669,1,"No","Yes","Yes","Sometimes","6-25","No","Yes","No","Not sure","No","No","Dont know","Somewhat difficult","Yes","Maybe","Some of them","No","No","No","No","Yes"
477,0.09259259259259262,1,"Yes","Yes","Yes","Often","26-100","Yes","Yes","Dont know","No","Dont know","Dont know","Dont know","Dont know","No","Maybe","Yes","Yes","Maybe","Yes","Dont know","No"
478,0.0,1,"No","No","No","Did not answer","500-1000","Yes","No","Dont know","No","No","Dont know","Dont know","Very easy","Yes","No","No","No","No","Maybe","Dont know","No"
479,0.22222222222222227,0,"No","No","No","Did not answer","100-500","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Maybe","No","Some of them","Yes","No","Maybe","Dont know","No"
480,0.09259259259259262,1,"No","No","No","Never","26-100","No","No","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","No","No","Yes","Yes","Maybe","Yes","Yes","No"
481,0.46296296296296297,1,"No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Yes","Maybe","No","No","No","Yes","Dont know","No"
482,0.0,0,"No","Yes","Yes","Sometimes","1-5","Yes","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Dont know","No"
483,0.20370370370370366,1,"No","No","Yes","Rarely","6-25","No","Yes","Yes","Yes","No","No","Dont know","Dont know","Maybe","No","Some of them","No","No","Maybe","Dont know","No"
484,0.5555555555555556,1,"No","No","No","Never","6-25","No","Yes","Dont know","No","No","Dont know","Dont know","Dont know","Maybe","No","No","No","No","Maybe","Dont know","No"
485,0.46296296296296297,1,"No","No","Yes","Sometimes","26-100","No","No","No","Yes","Dont know","No","Dont know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Yes","No","Yes"
486,0.18518518518518517,0,"No","Yes","Yes","Sometimes","26-100","No","Yes","Dont know","Not sure","No","No","Dont know","Dont know","Yes","Maybe","Some of them","No","No","Maybe","Dont know","No"
487,0.22222222222222227,1,"Yes","Yes","Yes","Often","1-5","Yes","Yes","No","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","No","No","Yes","No"
488,0.14814814814814814,1,"No","No","No","Sometimes","6-25","No","Yes","No","No","No","No","Yes","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Yes","No"
489,0.27777777777777773,1,"No","No","No","Never","6-25","No","No","No","No","No","No","Dont know","Dont know","Maybe","Maybe","Some of them","Some of them","No","No","No","No"
490,0.24074074074074076,1,"No","No","No","Did not answer","More than 1000","No","Yes","Yes","Not sure","Dont know","Dont know","Yes","Dont know","No","No","No","Some of them","No","No","Yes","No"
491,0.22222222222222227,1,"No","No","No","Rarely","100-500","No","No","Dont know","Not sure","No","No","Dont know","Dont know","No","No","Some of them","Some of them","No","No","Dont know","No"
492,0.16666666666666669,1,"No","No","No","Did not answer","26-100","No","Yes","No","No","No","No","Dont know","Somewhat difficult","Yes","No","Some of them","No","No","Maybe","No","Yes"
493,0.1111111111111111,0,"Yes","Yes","Yes","Sometimes","1-5","Yes","Yes","No","No","Dont know","Dont know","Dont know","Dont know","No","No","Some of them","Some of them","No","No","Dont know","Yes"
494,0.1296296296296296,1,"No","No","No","Did not answer","26-100","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Dont know","Maybe","No","Some of them","No","No","No","Dont know","No"
495,0.09259259259259262,0,"No","Yes","Yes","Often","More than 1000","No","Yes","Yes","Not sure","Dont know","No","Dont know","Dont know","Maybe","No","Some of them","Some of them","No","No","Yes","Yes"
496,0.3333333333333333,1,"No","No","Yes","Sometimes","More than 1000","No","No","Yes","Not sure","No","No","Dont know","Somewhat difficult","Yes","Maybe","Some of them","No","No","No","No","Yes"
497,0.1296296296296296,0,"Yes","Yes","Yes","Often","1-5","Yes","Yes","Dont know","Not sure","No","No","Yes","Somewhat difficult","Yes","No","Some of them","No","No","Maybe","No","Yes"
498,0.6666666666666667,1,"No","No","Yes","Sometimes","More than 1000","Yes","No","No","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","No","No"
499,0.2962962962962962,1,"No","No","No","Rarely","6-25","No","Yes","Dont know","Not sure","Dont know","Dont know","Dont know","Somewhat easy","No","No","Some of them","Some of them","No","Maybe","Yes","No"
500,0.3703703703703704,0,"No","No","Yes","Did not answer","26-100","No","Yes","Yes","Yes","No","No","Yes","Dont know","Maybe","Maybe","No","No","No","No","No","No"
501,0.4074074074074074,1,"Yes","Yes","No","Did not answer","More than 1000","No","Yes","No","No","No","No","No","Dont know","Yes","Maybe","Some of them","No","No","Maybe","No","Yes"
502,0.25925925925925924,1,"No","No","No","Did not answer","26-100","No","Yes","No","Not sure","No","Dont know","Dont know","Dont know","No","No","No","Some of them","No","Maybe","Dont know","No"
503,0.1296296296296296,1,"No","No","No","Never","More than 1000","No","No","Dont know","Not sure","Dont know","Yes","Dont know","Dont know","No","No","Yes","Yes","No","Yes","Dont know","No"
